"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"128","False","Senior","Middle","Normal","Older","Severe","Football","Moderate","FamilySedan","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Secure","False","TenThou","TenThou","True","Thousand","Excellent","True","Thousand","One"
"129","False","Adolescent","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"130","False","Adolescent","Prole","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","TenThou","Poor","False","Thousand","Many"
"131","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","TwentyThou","Secure","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"132","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"133","False","Adult","Middle","Normal","Current","None","Football","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","One"
"134","False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"135","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"136","False","Adolescent","UpperMiddle","Adventurous","Current","None","EggShell","None","FamilySedan","Normal","Domino","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"137","False","Adolescent","Prole","Adventurous","Older","Moderate","EggShell","Mild","Economy","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"138","False","Adolescent","Middle","Adventurous","Older","Severe","EggShell","Severe","SportsCar","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","TenThou","TenThou","True","Million","Poor","False","Thousand","Many"
"139","False","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"140","False","Adolescent","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"141","False","Senior","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","True","Thousand","Good","True","Thousand","Many"
"142","False","Adult","Prole","Adventurous","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","TenThou","True","Thousand","Good","False","Thousand","Many"
"143","False","Adult","UpperMiddle","Cautious","Current","Moderate","EggShell","Moderate","SportsCar","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","Million","HundredThou","True","Thousand","Poor","True","Thousand","One"
"144","False","Senior","UpperMiddle","Normal","Current","None","Tank","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TenThou","Suburb","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"145","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"146","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"147","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"148","False","Senior","Prole","Adventurous","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Many"
"149","False","Senior","Prole","Cautious","Older","Mild","EggShell","Mild","Economy","Poor","FiftyThou","False","SubStandard","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"150","False","Adolescent","Prole","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"151","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"152","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"153","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"154","False","Senior","Prole","Adventurous","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"155","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"156","False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"157","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","Rural","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"158","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"159","False","Senior","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"160","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"161","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"162","False","Adult","Prole","Adventurous","Older","Severe","Football","Severe","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","True","Thousand","Good","False","Thousand","Zero"
"163","False","Adult","Prole","Adventurous","Current","None","Football","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"164","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Expert","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"165","True","Adolescent","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"166","False","Adult","UpperMiddle","Normal","Older","None","EggShell","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"167","False","Adult","Middle","Normal","Older","Severe","Tank","Severe","FamilySedan","Normal","Domino","False","Normal","False","TenThou","False","FiveThou","Secure","False","TenThou","TenThou","True","Thousand","Good","False","Thousand","Zero"
"168","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"169","False","Adult","Wealthy","Adventurous","Current","None","Tank","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"170","False","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","TenThou","City","False","TenThou","Thousand","False","TenThou","Poor","False","Thousand","Zero"
"171","False","Adult","UpperMiddle","Psychopath","Current","None","Football","None","FamilySedan","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"172","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"173","False","Adult","UpperMiddle","Adventurous","Older","None","Tank","Mild","Luxury","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TenThou","Rural","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"174","False","Adult","Middle","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"175","False","Adolescent","Middle","Normal","Current","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Many"
